Date,Headline,Summary,Sentiment Score,Stock Name,Close,MA_7,MA_14,MA_30,Volatility_7,Sentiment_MA_7
2025-02-10,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,133.57000732421875,130.37285505022322,129.94071088518416,128.3699966430664,1.4098116367639293,0.22594285714285714
2025-02-10,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,133.57000732421875,130.9057137625558,130.28999764578683,128.66133015950518,1.820058996826534,0.3490857142857143
2025-02-10,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,133.57000732421875,131.4385724748884,130.63928440638952,128.952663675944,1.9937747371045609,0.49461428571428573
2025-02-10,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,133.57000732421875,131.971431187221,130.9057137625558,129.2439971923828,1.9937747371045775,0.6083857142857143
2025-02-10,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,133.57000732421875,132.50428989955358,131.1721431187221,129.53533070882162,1.8200589968265923,0.5760571428571428
2025-02-10,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,133.57000732421875,133.03714861188615,131.4385724748884,129.82666422526043,1.4098116367640499,0.42442857142857143
2025-02-10,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,133.57000732421875,133.57000732421875,131.7050018310547,130.1179977416992,0.0,0.3153142857142857
2025-02-10,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,133.57000732421875,133.57000732421875,131.971431187221,130.40933125813802,0.0,0.24007142857142857
2025-02-10,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,133.57000732421875,133.57000732421875,132.23786054338728,130.57233174641928,0.0,0.17815714285714288
2025-02-10,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,133.57000732421875,133.57000732421875,132.50428989955358,130.7353322347005,0.0,0.19764285714285718
2025-02-10,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,133.57000732421875,133.57000732421875,132.77071925571985,130.89833272298176,0.0,0.1507
2025-02-11,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,132.8000030517578,133.4600067138672,132.98214830671037,131.035666402181,0.2910342590455058,0.22594285714285714
2025-02-11,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,132.8000030517578,133.35000610351562,133.1935773577009,131.1730000813802,0.375723612824856,0.3490857142857143
2025-02-11,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,132.8000030517578,133.24000549316406,133.4050064086914,131.31033376057943,0.41158459626442945,0.49461428571428573
2025-02-11,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,132.8000030517578,133.1300048828125,133.35000610351562,131.44766743977866,0.411584596264413,0.6083857142857143
2025-02-11,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,132.8000030517578,133.02000427246094,133.29500579833984,131.58500111897786,0.37572361282480193,0.5760571428571428
2025-02-11,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,132.8000030517578,132.91000366210938,133.24000549316406,131.7223347981771,0.29103425904538943,0.42442857142857143
2025-02-11,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,132.8000030517578,132.8000030517578,133.18500518798828,131.8596684773763,0.0,0.3153142857142857
2025-02-11,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,132.8000030517578,132.8000030517578,133.1300048828125,131.99700215657552,0.0,0.24007142857142857
2025-02-11,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,132.8000030517578,132.8000030517578,133.07500457763672,132.09566904703777,0.0,0.17815714285714288
2025-02-11,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,132.8000030517578,132.8000030517578,133.02000427246094,132.1943359375,0.0,0.19764285714285718
2025-02-11,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,132.8000030517578,132.8000030517578,132.96500396728516,132.29300282796223,0.0,0.1507
2025-02-12,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,131.13999938964844,132.56285967145647,132.7914319719587,132.33633626302083,0.6274224093378138,0.22594285714285714
2025-02-12,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,131.13999938964844,132.32571629115515,132.61785997663225,132.37966969807943,0.8099988474699971,0.3490857142857143
2025-02-12,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,131.13999938964844,132.0885729108538,132.4442879813058,132.42300313313802,0.887309280625671,0.49461428571428573
2025-02-12,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,131.13999938964844,131.85142953055245,132.32571629115515,132.46633656819662,0.8873092806256627,0.6083857142857143
2025-02-12,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,131.13999938964844,131.6142861502511,132.20714460100447,132.5096700032552,0.8099988474699642,0.5760571428571428
2025-02-12,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,131.13999938964844,131.37714276994978,132.0885729108538,132.5530034383138,0.6274224093377376,0.42442857142857143
2025-02-12,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,131.13999938964844,131.13999938964844,131.97000122070312,132.5963368733724,0.0,0.3153142857142857
2025-02-12,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,131.13999938964844,131.13999938964844,131.85142953055245,132.639670308431,0.0,0.24007142857142857
2025-02-12,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,131.13999938964844,131.13999938964844,131.73285784040178,132.5586700439453,0.0,0.17815714285714288
2025-02-12,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,131.13999938964844,131.13999938964844,131.6142861502511,132.47766977945963,0.0,0.19764285714285718
2025-02-12,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,131.13999938964844,131.13999938964844,131.49571446010046,132.39666951497395,0.0,0.1507
2025-02-13,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,135.2899932861328,131.73285566057478,131.67357090541296,132.4540023803711,1.5685502560743043,0.22594285714285714
2025-02-13,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,135.2899932861328,132.3257119315011,131.85142735072546,132.51133524576824,2.0249896731560524,0.3490857142857143
2025-02-13,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,135.2899932861328,132.91856820242745,132.02928379603796,132.56866811116535,2.2182650454054382,0.49461428571428573
2025-02-13,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,135.2899932861328,133.5114244733538,132.3257119315011,132.6260009765625,2.2182650454054382,0.6083857142857143
2025-02-13,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,135.2899932861328,134.10428074428015,132.62214006696428,132.68333384195964,2.0249896731560524,0.5760571428571428
2025-02-13,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,135.2899932861328,134.69713701520647,132.91856820242745,132.74066670735678,1.5685502560743108,0.42442857142857143
2025-02-13,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,135.2899932861328,135.2899932861328,133.21499633789062,132.7979995727539,0.0,0.3153142857142857
2025-02-13,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,135.2899932861328,135.2899932861328,133.5114244733538,132.85533243815104,0.0,0.24007142857142857
2025-02-13,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,135.2899932861328,135.2899932861328,133.80785260881697,132.9383321126302,0.0,0.17815714285714288
2025-02-13,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,135.2899932861328,135.2899932861328,134.10428074428015,133.02133178710938,0.0,0.19764285714285718
2025-02-13,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,135.2899932861328,135.2899932861328,134.4007088797433,133.10433146158854,0.0,0.1507
2025-02-14,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,138.85000610351562,135.79856654575892,134.95142364501953,133.30599822998047,1.3455583684259609,0.22594285714285714
2025-02-14,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,138.85000610351562,136.30713980538505,135.50213841029577,133.5076649983724,1.7371083840890804,0.3490857142857143
2025-02-14,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,138.85000610351562,136.81571306501115,136.05285317557198,133.70933176676434,1.902906893594199,0.49461428571428573
2025-02-14,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,138.85000610351562,137.32428632463728,136.30713980538505,133.91099853515624,1.9029068935942133,0.6083857142857143
2025-02-14,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,138.85000610351562,137.8328595842634,136.56142643519811,134.11266530354817,1.7371083840891215,0.5760571428571428
2025-02-14,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,138.85000610351562,138.34143284388952,136.81571306501115,134.3143320719401,1.3455583684260368,0.42442857142857143
2025-02-14,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,138.85000610351562,138.85000610351562,137.06999969482422,134.51599884033203,0.0,0.3153142857142857
2025-02-14,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,138.85000610351562,138.85000610351562,137.32428632463728,134.71766560872396,0.0,0.24007142857142857
2025-02-14,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,138.85000610351562,138.85000610351562,137.57857295445032,134.97466583251952,0.0,0.17815714285714288
2025-02-14,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,138.85000610351562,138.85000610351562,137.8328595842634,135.2316660563151,0.0,0.19764285714285718
2025-02-14,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,138.85000610351562,138.85000610351562,138.08714621407645,135.48866628011066,0.0,0.1507
2025-02-18,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,139.39999389648438,138.92857578822546,138.38071768624442,135.76399943033854,0.20787584631716507,0.22594285714285714
2025-02-18,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,139.39999389648438,139.00714547293526,138.6742891584124,136.0393325805664,0.2683665636288446,0.3490857142857143
2025-02-18,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,139.39999389648438,139.0857151576451,138.96786063058036,136.31466573079427,0.2939808411612821,0.49461428571428573
2025-02-18,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,139.39999389648438,139.1642848423549,139.00714547293526,136.58999888102213,0.2939808411612903,0.6083857142857143
2025-02-18,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,139.39999389648438,139.24285452706474,139.04643031529017,136.86533203125,0.2683665636288774,0.5760571428571428
2025-02-18,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,139.39999389648438,139.32142421177454,139.0857151576451,137.14066518147786,0.20787584631724884,0.42442857142857143
2025-02-18,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,139.39999389648438,139.39999389648438,139.125,137.41599833170574,0.0,0.3153142857142857
2025-02-18,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,139.39999389648438,139.39999389648438,139.1642848423549,137.6913314819336,0.0,0.24007142857142857
2025-02-18,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,139.39999389648438,139.39999389648438,139.20356968470983,137.82833150227864,0.0,0.17815714285714288
2025-02-18,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,139.39999389648438,139.39999389648438,139.24285452706474,137.9653315226237,0.0,0.19764285714285718
2025-02-18,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,139.39999389648438,139.39999389648438,139.28213936941964,138.10233154296876,0.0,0.1507
2025-02-19,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,139.22999572753906,139.3757084437779,139.3092814854213,138.2336649576823,0.0642532682937057,0.22594285714285714
2025-02-19,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,139.22999572753906,139.35142299107142,139.33642360142298,138.36499837239583,0.08295061270311845,0.3490857142857143
2025-02-19,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,139.22999572753906,139.32713753836495,139.36356571742468,138.49633178710937,0.09086784347898011,0.49461428571428573
2025-02-19,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,139.22999572753906,139.3028520856585,139.35142299107142,138.6276652018229,0.0908678434789494,0.6083857142857143
2025-02-19,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,139.22999572753906,139.27856663295202,139.33928026471818,138.75899861653645,0.08295061270301755,0.5760571428571428
2025-02-19,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,139.22999572753906,139.25428118024553,139.32713753836495,138.89033203125,0.06425326829348219,0.42442857142857143
2025-02-19,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,139.22999572753906,139.22999572753906,139.31499481201172,139.02166544596355,0.0,0.3153142857142857
2025-02-19,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,139.22999572753906,139.22999572753906,139.3028520856585,139.1529988606771,0.0,0.24007142857142857
2025-02-19,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,139.22999572753906,139.22999572753906,139.29070935930525,139.16566518147786,0.0,0.17815714285714288
2025-02-19,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,139.22999572753906,139.22999572753906,139.27856663295202,139.17833150227864,0.0,0.19764285714285718
2025-02-19,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,139.22999572753906,139.22999572753906,139.26642390659876,139.1909978230794,0.0,0.1507
2025-02-20,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,140.11000061035156,139.35571071079798,139.317138671875,139.23299763997395,0.3326105817692276,0.22594285714285714
2025-02-20,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,140.11000061035156,139.48142569405692,139.36785343715124,139.27499745686848,0.42939841465931256,0.3490857142857143
2025-02-20,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,140.11000061035156,139.60714067731584,139.41856820242745,139.316997273763,0.4703823957329568,0.49461428571428573
2025-02-20,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,140.11000061035156,139.73285566057478,139.48142569405692,139.35899709065754,0.4703823957329875,0.6083857142857143
2025-02-20,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,140.11000061035156,139.8585706438337,139.5442831856864,139.40099690755207,0.4293984146594134,0.5760571428571428
2025-02-20,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,140.11000061035156,139.98428562709265,139.60714067731584,139.4429967244466,0.3326105817694511,0.42442857142857143
2025-02-20,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,140.11000061035156,140.11000061035156,139.6699981689453,139.48499654134113,0.0,0.3153142857142857
2025-02-20,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,140.11000061035156,140.11000061035156,139.73285566057478,139.52699635823566,0.0,0.24007142857142857
2025-02-20,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,140.11000061035156,140.11000061035156,139.79571315220423,139.55066324869793,0.0,0.17815714285714288
2025-02-20,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,140.11000061035156,140.11000061035156,139.8585706438337,139.57433013916017,0.0,0.19764285714285718
2025-02-20,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,140.11000061035156,140.11000061035156,139.92142813546317,139.5979970296224,0.0,0.1507
2025-02-21,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,134.42999267578125,139.29857090541296,139.57857077462333,139.4323303222656,2.146841205676771,0.22594285714285714
2025-02-21,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,134.42999267578125,138.48714120047433,139.2357134137835,139.26666361490885,2.7715600788466426,0.3490857142857143
2025-02-21,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,134.42999267578125,137.67571149553572,138.89285605294364,139.1009969075521,3.0360919493303657,0.49461428571428573
2025-02-21,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,134.42999267578125,136.8642817905971,138.48714120047433,138.93533020019532,3.0360919493303347,0.6083857142857143
2025-02-21,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,134.42999267578125,136.0528520856585,138.081426348005,138.76966349283853,2.7715600788465418,0.5760571428571428
2025-02-21,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,134.42999267578125,135.24142238071985,137.67571149553572,138.60399678548177,2.146841205676554,0.42442857142857143
2025-02-21,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,134.42999267578125,134.42999267578125,137.2699966430664,138.438330078125,0.0,0.3153142857142857
2025-02-21,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,134.42999267578125,134.42999267578125,136.8642817905971,138.27266337076824,0.0,0.24007142857142857
2025-02-21,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,134.42999267578125,134.42999267578125,136.4585669381278,138.11266326904297,0.0,0.17815714285714288
2025-02-21,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,134.42999267578125,134.42999267578125,136.0528520856585,137.9526631673177,0.0,0.19764285714285718
